datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2017-09-12,146360.35997009277,32.18972650147043,7.5440000000000005,146392.54969659424,-0.003961872469491978,1.4639254969659419,0.029024560394286913
2017-09-13,145259.41149902344,32.18972650147043,7.5440000000000005,145291.6012255249,-0.007520522549481545,1.4529160122552485,0.04003404510498032
2017-09-14,144012.88912963867,32.18972650147043,7.5440000000000005,144045.07885614014,-0.008579452348727923,1.4404507885614009,0.052499268798827936
2017-09-15,145468.6856689453,32.18972650147043,7.5440000000000005,145500.87539544678,0.010106534363180542,1.4550087539544672,0.03794130340576163
2017-09-18,144367.75158691406,32.18972650147043,7.5440000000000005,144399.94131341553,-0.007566511741177506,1.4439994131341547,0.04895064422607409
2017-09-19,144422.31481933594,32.18972650147043,7.5440000000000005,144454.5045458374,0.0003778618739425088,1.4445450454583735,0.04840501190185531
2017-09-20,142002.10739135742,32.18972650147043,7.5440000000000005,142034.2971178589,-0.01675411532224358,1.4203429711785882,0.07260708618164058
2017-09-21,139563.66905212402,32.18972650147043,7.5440000000000005,139595.8587786255,-0.017167954421670406,1.3959585877862544,0.09699146957397442
2017-09-22,138198.86878967285,32.18972650147043,7.5440000000000005,138231.05851617432,-0.009776796205792193,1.3823105851617428,0.11063947219848602
2017-09-25,136979.67120361328,32.18972650147043,7.5440000000000005,137011.86093011475,-0.00881999746762352,1.370118609301147,0.12283144805908175
2017-09-26,139336.19274902344,32.18972650147043,7.5440000000000005,139368.3824755249,0.017199398135407717,1.3936838247552485,0.09926623260498024
2017-09-27,140327.9428100586,32.18972650147043,7.5440000000000005,140360.13253656006,0.007116033374422903,1.4036013253656003,0.08934873199462845
2017-09-28,139463.59329223633,32.18972650147043,7.5440000000000005,139495.7830187378,-0.006158084223788607,1.3949578301873777,0.09799222717285105
2017-09-29,140227.8526611328,32.18972650147043,7.5440000000000005,140260.04238763428,0.005478727402059347,1.4026004238763425,0.09034963348388625
2017-10-02,139945.81312561035,32.18972650147043,7.5440000000000005,139978.00285211182,-0.002010833097732756,1.399780028521118,0.09317002883911085
2017-10-03,140555.43350219727,32.18972650147043,7.5440000000000005,140587.62322869874,0.004355115547912014,1.4058762322869869,0.0870738250732419
2017-10-04,139645.57145690918,32.18972650147043,7.5440000000000005,139677.76118341065,-0.006471850255324263,1.396777611834106,0.09617244552612281
2017-10-05,141383.3931427002,32.18972650147043,7.5440000000000005,141415.58286920167,0.012441649057569615,1.4141558286920162,0.07879422866821262
2017-10-06,141301.49073791504,32.18972650147043,7.5440000000000005,141333.6804644165,-0.0005791611017924581,1.4133368046441648,0.07961325271606401
2017-10-09,141792.81883239746,32.18972650147043,7.5440000000000005,141825.00855889893,0.003476369488631059,1.418250085588989,0.07469997177123977
2017-10-10,141847.4108428955,32.18972650147043,7.5440000000000005,141879.60056939698,0.0003849251345215965,1.4187960056939697,0.0741540516662591
2017-10-11,142438.8434753418,32.18972650147043,7.5440000000000005,142471.03320184327,0.004168552984874063,1.4247103320184327,0.06823972534179612
2017-10-12,141938.43589782715,32.18972650147043,7.5440000000000005,141970.62562432862,-0.0035123460977902754,1.4197062562432863,0.07324380111694251
2017-10-13,142839.18968200684,32.18972650147043,7.5440000000000005,142871.3794085083,0.0063446489738179235,1.4287137940850831,0.06423626327514564
2017-10-16,145468.6856689453,32.18972650147043,7.5440000000000005,145500.87539544678,0.018404637778571598,1.4550087539544678,0.03794130340576096
2017-10-17,146005.49751281738,32.18972650147043,7.5440000000000005,146037.68723931885,0.0036894062830419294,1.4603768723931885,0.032573184967040314
2017-10-18,145359.50164794922,32.18972650147043,7.5440000000000005,145391.6913744507,-0.004423487368774515,1.4539169137445067,0.03903314361572208
2017-10-19,141920.20498657227,32.18972650147043,7.5440000000000005,141952.39471307374,-0.023655386555199942,1.419523947130737,0.07342611022949175
2017-10-20,142165.86903381348,32.18972650147043,7.5440000000000005,142198.05876031495,0.0017306086856636593,1.421980587603149,0.07096946975707974
2017-10-23,142093.1036682129,32.18972650147043,7.5440000000000005,142125.29339471436,-0.0005117184175013056,1.4212529339471431,0.07169712341308565
2017-10-24,142939.25105285645,32.18972650147043,7.5440000000000005,142971.44077935792,0.005953531313343419,1.4297144077935786,0.06323564956665018
2017-10-25,142311.457321167,32.18972650147043,7.5440000000000005,142343.64704766846,-0.004391042912257559,1.4234364704766842,0.06951358688354459
2017-10-26,143221.2905883789,32.18972650147043,7.5440000000000005,143253.48031488038,0.006391808036977142,1.4325348031488034,0.06041525421142535
2017-10-27,148352.91079711914,32.18972650147043,7.5440000000000005,148385.1005236206,0.03582195837379021,1.4838510052362057,0.009099052124023066
2017-10-30,151692.14608764648,32.18972650147043,7.5440000000000005,151724.33581414795,0.02250384491936086,1.517243358141479,0.0
2017-10-31,153802.98919677734,32.18972650147043,7.5440000000000005,153835.1789232788,0.013912356892545663,1.5383517892327878,0.0
2017-11-01,151846.81385803223,32.18972650147043,7.5440000000000005,151879.0035845337,-0.012716046826458993,1.5187900358453368,0.01956175338745103
2017-11-02,152956.8418121338,32.18972650147043,7.5440000000000005,152989.03153863526,0.0073086333719838414,1.5298903153863526,0.008461473846435252
2017-11-03,156951.12367248535,32.18972650147043,7.5440000000000005,156983.31339898682,0.026108289072624524,1.5698331339898681,0.0
2017-11-06,158543.38584899902,32.18972650147043,7.5440000000000005,158575.5755755005,0.010142875328837064,1.5857557557550048,0.0
2017-11-07,159052.88729858398,32.18972650147043,7.5440000000000005,159085.07702508545,0.0032129881776299385,1.5908507702508543,0.0
2017-11-08,160354.03045654297,32.18972650147043,7.5440000000000005,160386.22018304444,0.008178913964091095,1.603862201830444,0.0
2017-11-09,160026.49278259277,32.18972650147043,7.5440000000000005,160058.68250909424,-0.0020421808904554917,1.600586825090942,0.003275376739501956
2017-11-10,159496.8322906494,32.18972650147043,7.5440000000000005,159529.02201715088,-0.003309164386713359,1.5952902201715085,0.008571981658935579
2017-11-13,158857.65682983398,32.18972650147043,7.5440000000000005,158889.84655633545,-0.004006640627099878,1.5888984655633542,0.0149637362670898
2017-11-14,156456.08320617676,32.18972650147043,7.5440000000000005,156488.27293267823,-0.01511470792946945,1.564882729326782,0.03897947250366207
2017-11-15,154392.4073638916,32.18972650147043,7.5440000000000005,154424.59709039307,-0.013187415284293902,1.5442459709039305,0.05961623092651358
2017-11-16,156236.9669342041,32.18972650147043,7.5440000000000005,156269.15666070557,0.011944726455933585,1.5626915666070555,0.041170635223388485
2017-11-17,155369.4806060791,32.18972650147043,7.5440000000000005,155401.67033258057,-0.0055512319043770075,1.5540167033258057,0.049845498504638375
2017-11-20,155214.2660522461,32.18972650147043,7.5440000000000005,155246.45577874756,-0.000998795917063311,1.5524645577874756,0.05139764404296843
2017-11-21,158099.75741577148,32.18972650147043,7.5440000000000005,158131.94714227295,0.018586520053235356,1.5813194714227297,0.022542730407714373
2017-11-22,159761.648147583,32.18972650147043,7.5440000000000005,159793.83787408448,0.010509519182207328,1.5979383787408448,0.005923823089599267
2017-11-24,159770.78518676758,32.18972650147043,7.5440000000000005,159802.97491326905,5.718017231526318e-05,1.5980297491326902,0.005832452697753787
2017-11-27,158967.2293548584,32.18972650147043,7.5440000000000005,158999.41908135987,-0.005028415975017353,1.5899941908135984,0.01386801101684565
2017-11-28,158035.84130859375,32.18972650147043,7.5440000000000005,158068.03103509522,-0.005857807856442854,1.580680310350952,0.023181891479492123
2017-11-29,154757.73065185547,32.18972650147043,7.5440000000000005,154789.92037835694,-0.020738606252458824,1.547899203783569,0.05596299804687499
2017-11-30,156921.8132019043,32.18972650147043,7.5440000000000005,156954.00292840577,0.01398077177608914,1.5695400292840571,0.03432217254638692
2017-12-01,156191.29612731934,32.18972650147043,7.5440000000000005,156223.4858538208,-0.0046543386021074,1.5622348585382075,0.041627343292236496
2017-12-04,155049.87129211426,32.18972650147043,7.5440000000000005,155082.06101861573,-0.007306358765244325,1.5508206101861566,0.053041591644287456
2017-12-05,154903.76499938965,32.18972650147043,7.5440000000000005,154935.95472589112,-0.0009421224593285649,1.5493595472589106,0.05450265457153347
2017-12-06,154328.52003479004,32.18972650147043,7.5440000000000005,154360.7097612915,-0.0037127919443702417,1.5436070976129146,0.06025510421752944
2017-12-07,154611.60997009277,32.18972650147043,7.5440000000000005,154643.79969659424,0.0018339507232152386,1.5464379969659419,0.05742420486450217
2017-12-08,154657.2232208252,32.18972650147043,7.5440000000000005,154689.41294732667,0.00029495686747171845,1.546894129473266,0.056968072357177935
2017-12-11,157670.57557678223,32.18972650147043,7.5440000000000005,157702.7653032837,0.019480016754495733,1.5770276530328364,0.026834548797607605
2017-12-12,156784.82955932617,32.18972650147043,7.5440000000000005,156817.01928582764,-0.005616553493863252,1.5681701928582759,0.03569200897216818
2017-12-13,157305.3242340088,32.18972650147043,7.5440000000000005,157337.51396051026,0.0033191210817107297,1.5733751396051021,0.03048706222534192
2017-12-14,157259.6678161621,32.18972650147043,7.5440000000000005,157291.85754266358,-0.00029018138584635533,1.5729185754266353,0.030943626403808766
2017-12-15,158857.65682983398,32.18972650147043,7.5440000000000005,158889.84655633545,0.010159388023238458,1.588898465563354,0.014963736267090022
2017-12-18,161094.83569335938,32.18972650147043,7.5440000000000005,161127.02541986085,0.01408006182907462,1.611270254198608,0.0
2017-12-19,159378.10833740234,32.18972650147043,7.5440000000000005,159410.2980639038,-0.010654496671080649,1.5941029806390377,0.017167273559570262
2017-12-20,159204.63409423828,32.18972650147043,7.5440000000000005,159236.82382073975,-0.0010882248215514645,1.5923682382073971,0.018902015991210774
2017-12-21,159807.3045654297,32.18972650147043,7.5440000000000005,159839.49429193116,0.003784743106091115,1.598394942919311,0.012875311279296975
2017-12-22,159807.3045654297,32.18972650147043,7.5440000000000005,159839.49429193116,0.0,1.598394942919311,0.012875311279296975
2017-12-26,155753.02041625977,32.18972650147043,7.5440000000000005,155785.21014276124,-0.025364720822784736,1.5578521014276117,0.05341815277099626
2017-12-27,155780.4171447754,32.18972650147043,7.5440000000000005,155812.60687127686,0.00017586219186349616,1.5581260687127678,0.0531441854858401
2017-12-28,156218.70724487305,32.18972650147043,7.5440000000000005,156250.89697137452,0.002812930923232315,1.5625089697137444,0.0487612844848635
2017-12-29,154529.4053955078,32.18972650147043,7.5440000000000005,154561.59512200928,-0.010811469771432547,1.545615951220092,0.06565430297851593
2018-01-02,157296.18719482422,32.18972650147043,7.5440000000000005,157328.3769213257,0.01790083621440597,1.5732837692132562,0.03798648498535173
2018-01-03,157268.7904663086,32.18972650147043,7.5440000000000005,157300.98019281006,-0.00017413723481884968,1.5730098019281,0.038260452270507894
2018-01-04,157999.29315185547,32.18972650147043,7.5440000000000005,158031.48287835694,0.0046439805057252315,1.5803148287835689,0.03095542541503904
2018-01-05,159798.15313720703,32.18972650147043,7.5440000000000005,159830.3428637085,0.011382921634268461,1.5983034286370845,0.012966825561523398
2018-01-08,159204.63409423828,32.18972650147043,7.5440000000000005,159236.82382073975,-0.003713431582104909,1.592368238207397,0.018902015991210996
2018-01-09,159186.37440490723,32.18972650147043,7.5440000000000005,159218.5641314087,-0.00011467001722920145,1.5921856413140865,0.019084612884521457
2018-01-10,159149.84063720703,32.18972650147043,7.5440000000000005,159182.0303637085,-0.0002294567087669508,1.5918203036370846,0.01944995056152332
2018-01-11,160053.86073303223,32.18972650147043,7.5440000000000005,160086.0504595337,0.0056791592226812515,1.6008605045953364,0.010409749603271568
2018-01-12,161706.64320373535,32.18972650147043,7.5440000000000005,161738.83293023682,0.010324337854289878,1.6173883293023676,0.0
2018-01-16,160884.81329345703,32.18972650147043,7.5440000000000005,160917.0030199585,-0.005081215780954773,1.6091700301995844,0.008218299102783266
2018-01-17,163542.0369567871,32.18972650147043,7.5440000000000005,163574.22668328858,0.016513007410413394,1.6357422668328852,0.0
2018-01-18,163688.12886047363,32.18972650147043,7.5440000000000005,163720.3185869751,0.0008931229977287014,1.6372031858697504,0.0
2018-01-19,162957.62617492676,32.18972650147043,7.5440000000000005,162989.81590142823,-0.004461893867857336,1.6298981590142818,0.007305026855468633
2018-01-22,161624.46740722656,32.18972650147043,7.5440000000000005,161656.65713372803,-0.00817939918716426,1.6165665713372799,0.020636614532470565
2018-01-23,161660.9723968506,32.18972650147043,7.5440000000000005,161693.16212335206,0.00022581804097199232,1.61693162123352,0.020271564636230366
2018-01-24,159085.93891906738,32.18972650147043,7.5440000000000005,159118.12864556885,-0.015925432120739713,1.591181286455688,0.04602189941406243
2018-01-25,156246.0895843506,32.18972650147043,7.5440000000000005,156278.27931085206,-0.017847427938537885,1.56278279310852,0.07442039276123036
2018-01-26,156611.32653808594,32.18972650147043,7.5440000000000005,156643.5162645874,0.0023370935189839237,1.5664351626458737,0.07076802322387676
2018-01-29,153369.72087097168,32.18972650147043,7.5440000000000005,153401.91059747315,-0.020694157948030534,1.534019105974731,0.10318407989501943
2018-01-30,152465.72955322266,32.18972650147043,7.5440000000000005,152497.91927972413,-0.005892959965284272,1.5249791927972407,0.11222399307250974
2018-01-31,152885.77435302734,32.18972650147043,7.5440000000000005,152917.9640795288,0.002754429711491424,1.5291796407952876,0.10802354507446288
2018-02-01,153205.35488891602,32.18972650147043,7.5440000000000005,153237.5446154175,0.002089882230726481,1.5323754461541743,0.10482773971557613
2018-02-02,146557.77757263184,32.18972650147043,7.5440000000000005,146589.9672991333,-0.04338086552461862,1.4658996729913327,0.17130351287841772
2018-02-05,142896.09832763672,32.18972650147043,7.5440000000000005,142928.2880541382,-0.024979057656265402,1.4292828805413815,0.20792030532836892
2018-02-06,148867.9520263672,32.18972650147043,7.5440000000000005,148900.14175286866,0.04178216768725629,1.4890014175286863,0.14820176834106413
2018-02-07,145681.1254272461,32.18972650147043,7.5440000000000005,145713.31515374756,-0.02140244167403349,1.4571331515374755,0.18007003433227498
2018-02-08,141672.49769592285,32.18972650147043,7.5440000000000005,141704.68742242432,-0.027510373551611234,1.417046874224243,0.22015631164550742
2018-02-09,143405.35516357422,32.18972650147043,7.5440000000000005,143437.5448900757,0.012228653117773547,1.4343754489007565,0.20282773696899392
2018-02-12,149181.5467224121,32.18972650147043,7.5440000000000005,149213.73644891358,0.04026973246972765,1.4921373644891356,0.14506582138061486
2018-02-13,150676.00660705566,32.18972650147043,7.5440000000000005,150708.19633355713,0.010015565055937259,1.5070819633355712,0.13012122253417924
2018-02-14,153454.08380126953,32.18972650147043,7.5440000000000005,153486.273527771,0.01843348445405879,1.5348627352777098,0.10234045059204067
2018-02-15,158606.82711791992,32.18972650147043,7.5440000000000005,158639.0168444214,0.03357136243012682,1.5863901684442137,0.05081301742553679
2018-02-16,158093.3830718994,32.18972650147043,7.5440000000000005,158125.57279840088,-0.0032365559005200772,1.5812557279840085,0.05594745788574196
2018-02-20,157561.60739135742,32.18972650147043,7.5440000000000005,157593.7971178589,-0.003362996074138924,1.5759379711785886,0.06126521469116186
2018-02-21,156846.45780944824,32.18972650147043,7.5440000000000005,156878.6475359497,-0.004537929759851789,1.568786475359497,0.06841671051025355
2018-02-22,158157.5581817627,32.18972650147043,7.5440000000000005,158189.74790826417,0.008357417614873297,1.5818974790826414,0.055305706787109
2018-02-23,160908.12353515625,32.18972650147043,7.5440000000000005,160940.31326165772,0.017387759888135346,1.609403132616577,0.027800053253173473
2018-02-26,164089.59741210938,32.18972650147043,7.5440000000000005,164121.78713861085,0.019768035816984275,1.641217871386108,0.0
2018-02-27,163557.85050964355,32.18972650147043,7.5440000000000005,163590.04023614503,-0.0032399531575703078,1.6359004023614498,0.005317469024658239
2018-02-28,163310.3014984131,32.18972650147043,7.5440000000000005,163342.49122491456,-0.0015132278888930761,1.633424912249145,0.007792959136962985
2018-03-01,160449.6743927002,32.18972650147043,7.5440000000000005,160481.86411920167,-0.01751306156934973,1.6048186411920162,0.03639923019409186
2018-03-02,161559.09800720215,32.18972650147043,7.5440000000000005,161591.28773370362,0.006913077814686197,1.6159128773370357,0.025304994049072382
2018-03-05,162118.39991760254,32.18972650147043,7.5440000000000005,162150.589644104,0.0034612132760654113,1.6215058964410398,0.019711974945068267
2018-03-06,161980.85510253906,32.18972650147043,7.5440000000000005,162013.04482904053,-0.000848253560874257,1.620130448290405,0.021087423095702995
2018-03-07,160477.21501159668,32.18972650147043,7.5440000000000005,160509.40473809815,-0.009280981618048467,1.6050940473809812,0.036123824005126925
2018-03-08,162228.40411376953,32.18972650147043,7.5440000000000005,162260.593840271,0.010910196228253843,1.6226059384027098,0.01861193298339825
2018-03-09,165015.61834716797,32.18972650147043,7.5440000000000005,165047.80807366944,0.017177394507394528,1.6504780807366943,0.0
2018-03-12,166610.95977783203,32.18972650147043,7.5440000000000005,166643.1495043335,0.009665935278292181,1.6664314950433352,0.0
2018-03-13,165006.4669189453,32.18972650147043,7.5440000000000005,165038.65664544678,-0.009628315737305493,1.650386566454468,0.016044928588867302
2018-03-14,163603.66520690918,32.18972650147043,7.5440000000000005,163635.85493341065,-0.0084998371929903,1.6363585493341066,0.030072945709228582
2018-03-15,163796.2049255371,32.18972650147043,7.5440000000000005,163828.39465203858,0.0011766352716908735,1.638283946520386,0.028147548522949206
2018-03-16,163218.6145477295,32.18972650147043,7.5440000000000005,163250.80427423096,-0.0035255816248116467,1.6325080427423098,0.03392345230102545
2018-03-19,160724.76402282715,32.18972650147043,7.5440000000000005,160756.95374932862,-0.01527619135470315,1.6075695374932863,0.05886195755004886
2018-03-20,160669.7547302246,32.18972650147043,7.5440000000000005,160701.94445672608,-0.0003421891950522449,1.607019444567261,0.05941205047607423
2018-03-21,157029.83171081543,32.18972650147043,7.5440000000000005,157062.0214373169,-0.02265014920456887,1.5706202143731691,0.09581128067016609
2018-03-22,154811.04203796387,32.18972650147043,7.5440000000000005,154843.23176446534,-0.014126837618329446,1.5484323176446535,0.11799917739868171
2018-03-23,151226.11392211914,32.18972650147043,7.5440000000000005,151258.3036486206,-0.02315198459108514,1.5125830364862063,0.15384845855712892
2018-03-26,158405.13597106934,32.18972650147043,7.5440000000000005,158437.3256975708,0.04746200291672831,1.5843732569757083,0.08205823806762691
2018-03-27,154343.42707824707,32.18972650147043,7.5440000000000005,154375.61680474854,-0.025636060662721394,1.5437561680474856,0.1226753269958496
2018-03-28,152638.0958404541,32.18972650147043,7.5440000000000005,152670.28556695557,-0.011046635946075911,1.5267028556695559,0.13972863937377933
2018-03-29,153829.99742126465,32.18972650147043,7.5440000000000005,153862.18714776612,0.007807030532394066,1.5386218714776614,0.12780962356567382
2018-04-02,152821.4553527832,32.18972650147043,7.5440000000000005,152853.64507928467,-0.006554840322871902,1.528536450792847,0.13789504425048826
2018-04-03,154389.29933166504,32.18972650147043,7.5440000000000005,154421.4890581665,0.010257157937376027,1.5442148905816653,0.12221660446166993
2018-04-04,157341.57022094727,32.18972650147043,7.5440000000000005,157373.75994744874,0.019118264609987,1.5737375994744878,0.09269389556884744
2018-04-05,158432.6046447754,32.18972650147043,7.5440000000000005,158464.79437127686,0.0069327594650623325,1.584647943712769,0.08178355133056625
2018-04-06,154380.1335144043,32.18972650147043,7.5440000000000005,154412.32324090577,-0.025573321484116618,1.544123232409058,0.1223082626342773
2018-04-09,155911.2710571289,32.18972650147043,7.5440000000000005,155943.46078363038,0.009915902504334495,1.559434607836304,0.10699688720703127
2018-04-10,158845.21031188965,32.18972650147043,7.5440000000000005,158877.40003839112,0.018814121733719658,1.5887740003839115,0.07765749465942373
2018-04-11,158102.54888916016,32.18972650147043,7.5440000000000005,158134.73861566163,-0.004674430866504875,1.5813473861566165,0.08508410888671869
2018-04-12,159661.21266174316,32.18972650147043,7.5440000000000005,159693.40238824463,0.009856555151814383,1.5969340238824468,0.06949747116088845
2018-04-13,160202.12538146973,32.18972650147043,7.5440000000000005,160234.3151079712,0.0033871951604582673,1.6023431510797126,0.06408834396362262
2018-04-16,161201.5304107666,32.18972650147043,7.5440000000000005,161233.72013726807,0.006237147321555003,1.6123372013726813,0.05409429367065388
2018-04-17,163420.30569458008,32.18972650147043,7.5440000000000005,163452.49542108155,0.013761236061070159,1.634524954210816,0.031906540832519203
2018-04-18,163053.5578918457,32.18972650147043,7.5440000000000005,163085.74761834717,-0.0022437577461853486,1.6308574761834722,0.035574018859863
2018-04-19,158432.6046447754,32.18972650147043,7.5440000000000005,158464.79437127686,-0.028334500804351404,1.5846479437127692,0.08178355133056603
2018-04-20,151941.26350402832,32.18972650147043,7.5440000000000005,151973.4532305298,-0.04096393250312813,1.5197345323052984,0.14669696273803678
2018-04-23,151501.2035522461,32.18972650147043,7.5440000000000005,151533.39327874756,-0.0028956369841428575,1.5153339327874762,0.15109756225585902
2018-04-24,149392.4324645996,32.18972650147043,7.5440000000000005,149424.62219110108,-0.01391621372701246,1.4942462219110113,0.1721852731323239
2018-04-25,150043.37815856934,32.18972650147043,7.5440000000000005,150075.5678850708,0.004356348267270382,1.5007556788507086,0.1656758161926266
2018-04-26,150565.9880218506,32.18972650147043,7.5440000000000005,150598.17774835206,0.0034823114158160084,1.5059817774835211,0.16044971755981408
2018-04-27,148823.96473693848,32.18972650147043,7.5440000000000005,148856.15446343995,-0.011567359651741715,1.4885615446344,0.17786995040893516
2018-04-30,151519.5207977295,32.18972650147043,7.5440000000000005,151551.71052423096,0.018108462297089956,1.51551710524231,0.15091438980102523
2018-05-01,155040.23063659668,32.18972650147043,7.5440000000000005,155072.42036309815,0.023231079521892184,1.5507242036309818,0.11570729141235336
2018-05-02,161889.16815185547,32.18972650147043,7.5440000000000005,161921.35787835694,0.04416605802129214,1.6192135787835698,0.04721791625976546
2018-05-03,162182.54624938965,32.18972650147043,7.5440000000000005,162214.73597589112,0.0018118554672359455,1.6221473597589113,0.044284135284423876
2018-05-04,168545.52278137207,32.18972650147043,7.5440000000000005,168577.71250787354,0.03922563812530644,1.6857771250787357,0.0
2018-05-07,169764.95059204102,32.18972650147043,7.5440000000000005,169797.1403185425,0.007233624140035699,1.6979714031854252,0.0
2018-05-08,170580.93855285645,32.18972650147043,7.5440000000000005,170613.12827935792,0.004805663742537769,1.7061312827935793,0.0
2018-05-09,171782.02033996582,32.18972650147043,7.5440000000000005,171814.2100664673,0.007039796991136216,1.7181421006646729,0.0
2018-05-10,174239.1932067871,32.18972650147043,7.5440000000000005,174271.38293328858,0.014301336693109956,1.7427138293328857,0.0
2018-05-11,173576.52044677734,32.18972650147043,7.5440000000000005,173608.7101732788,-0.0038025334329471194,1.7360871017327881,0.006626727600097526
2018-05-14,173171.54096984863,32.18972650147043,7.5440000000000005,173203.7306963501,-0.00233271404714952,1.7320373069635009,0.010676522369384767
2018-05-15,171597.68237304688,32.18972650147043,7.5440000000000005,171629.87209954835,-0.00908674767266382,1.7162987209954834,0.026415108337402238
2018-05-16,173199.1391448975,32.18972650147043,7.5440000000000005,173231.32887139896,0.009330874353397745,1.7323132887139896,0.01040054061889606
2018-05-17,172103.90312194824,32.18972650147043,7.5440000000000005,172136.0928484497,-0.006322390009270817,1.7213609284844973,0.021352900848388368
2018-05-18,171478.02313232422,32.18972650147043,7.5440000000000005,171510.2128588257,-0.003635960240918501,1.715102128588257,0.027611700744628598
2018-05-21,172692.9471740723,32.18972650147043,7.5440000000000005,172725.13690057377,0.007083683364955684,1.7272513690057378,0.01546246032714782
2018-05-22,172260.34074401855,32.18972650147043,7.5440000000000005,172292.53047052003,-0.002504594512510172,1.7229253047052004,0.01978852462768521
2018-05-23,173364.8576965332,32.18972650147043,7.5440000000000005,173397.04742303467,0.006410707124088866,1.733970474230347,0.008743355102538652
2018-05-24,173171.54096984863,32.18972650147043,7.5440000000000005,173203.7306963501,-0.0011148789991385355,1.7320373069635013,0.010676522369384323
2018-05-25,173567.31146240234,32.18972650147043,7.5440000000000005,173599.5011889038,0.0022849998147416173,1.7359950118890386,0.006718817443847058
2018-05-29,172941.4602508545,32.18972650147043,7.5440000000000005,172973.64997735596,-0.003605144065862431,1.72973649977356,0.012977329559325623
2018-05-30,172573.3023223877,32.18972650147043,7.5440000000000005,172605.49204888917,-0.002128404693518271,1.7260549204888922,0.01665890884399346
2018-05-31,171993.42408752438,32.18972650147043,7.5440000000000005,172025.61381402586,-0.0033595584241262744,1.7202561381402592,0.022457691192626417
2018-06-01,175095.1395263672,32.18972650147043,7.5440000000000005,175127.32925286866,0.018030544231605106,1.7512732925286874,0.0
2018-06-04,176558.59103393555,32.18972650147043,7.5440000000000005,176590.78076043702,0.00835649988960463,1.7659078076043708,0.0
2018-06-05,177920.758102417,32.18972650147043,7.5440000000000005,177952.94782891846,0.007713692994705923,1.779529478289185,0.0
2018-06-06,178537.41471862793,32.18972650147043,7.5440000000000005,178569.6044451294,0.0034652790174838355,1.7856960444512946,0.0
2018-06-07,178058.83531188965,32.18972650147043,7.5440000000000005,178091.02503839112,-0.002680072054957905,1.7809102503839118,0.004785794067382776
2018-06-08,176438.9317932129,32.18972650147043,7.5440000000000005,176471.12151971436,-0.009095930119597861,1.7647112151971442,0.02098482925415035
2018-06-11,176006.3397521973,32.18972650147043,7.5440000000000005,176038.52947869877,-0.002451347491250977,1.7603852947869882,0.025310749664306353
2018-06-12,176972.75071716306,32.18972650147043,7.5440000000000005,177004.94044366453,0.005489769585258264,1.7700494044366457,0.015646640014648883
2018-06-13,175518.5369720459,32.18972650147043,7.5440000000000005,175550.72669854737,-0.008215667548443273,1.7555072669854743,0.03018877746582027
2018-06-14,175610.58364868164,32.18972650147043,7.5440000000000005,175642.7733751831,0.0005243309348061942,1.756427733751832,0.029268310699462674
2018-06-15,173806.62994384763,32.18972650147043,7.5440000000000005,173838.8196703491,-0.010270583128294541,1.7383881967034918,0.047307847747802834
2018-06-18,173714.55448913574,32.18972650147043,7.5440000000000005,173746.7442156372,-0.0005296599165047766,1.737467442156373,0.04822860229492165
2018-06-19,170907.3826599121,32.18972650147043,7.5440000000000005,170939.57238641358,-0.016156687377920864,1.7093957238641366,0.07630032058715797
2018-06-20,171652.9075012207,32.18972650147043,7.5440000000000005,171685.09722772217,0.00436133559304408,1.7168509722772227,0.06884507217407188
2018-06-21,170695.6911315918,32.18972650147043,7.5440000000000005,170727.88085809327,-0.0055754190962729044,1.7072788085809336,0.07841723587036098
2018-06-22,170198.66497802734,32.18972650147043,7.5440000000000005,170230.8547045288,-0.002911218431731033,1.702308547045289,0.0833874974060056
2018-06-25,167667.60440063477,32.18972650147043,7.5440000000000005,167699.79412713624,-0.014868400806573923,1.6769979412713631,0.10869810317993145
2018-06-26,169747.69813537598,32.18972650147043,7.5440000000000005,169779.88786187745,0.012403674945267174,1.6977988786187754,0.08789716583251916
2018-06-27,169499.18505859375,32.18972650147043,7.5440000000000005,169531.37478509522,-0.0014637368413412677,1.6953137478509532,0.09038229660034136
2018-06-28,170732.51268005374,32.18972650147043,7.5440000000000005,170764.7024065552,0.007274922550609908,1.7076470240655532,0.07804902038574135
2018-06-29,170373.54934692383,32.18972650147043,7.5440000000000005,170405.7390734253,-0.0021020932784767687,1.7040573907342542,0.08163865371704038
2018-07-02,172278.75871276855,32.18972650147043,7.5440000000000005,172310.94843927003,0.011180429580624596,1.7231094843927015,0.06258656005859309
2018-07-03,169278.29893493652,32.18972650147043,7.5440000000000005,169310.488661438,-0.017413053581383564,1.6931048866143812,0.09259115783691341
2018-07-05,170640.46600341797,32.18972650147043,7.5440000000000005,170672.65572991944,0.008045379109414164,1.7067265572991956,0.07896948715209895
2018-07-06,173005.86558532715,32.18972650147043,7.5440000000000005,173038.05531182862,0.01385927682318533,1.7303805531182872,0.055315491333007394
2018-07-09,175408.10110473633,32.18972650147043,7.5440000000000005,175440.2908312378,0.013882700629524347,1.754402908312379,0.03129313613891549
2018-07-10,175196.4383544922,32.18972650147043,7.5440000000000005,175228.62808099366,-0.0012064660246587922,1.7522862808099375,0.03340976364135706
